ml_01,1507531122.7250626,1507531472.6834831,349.9584205150604,0.97005
ml_02,1507531118.0030084,1507531471.734715,353.7317066192627,0.97005
****
ml_05,1507531626.3814662,1507531956.6428292,330.26136302948,0.96995
ml_04,1507531624.7140818,1507531964.9067929,340.1927111148834,0.97
ml_03,1507531624.6911433,1507531964.7578557,340.06671237945557,0.97
ml_01,1507531631.431277,1507531960.0393298,328.6080527305603,0.96995
ml_02,1507531624.6440012,1507531958.5618336,333.91783237457275,0.96995
****
ml_05,1507531626.3814662,1507531956.642829,355.351445198059,0.97
ml_04,1507531624.7140818,1507531964.906792,358.218848228455,0.9705
ml_03,1507531624.6911433,1507531964.757855,351.443272113800,0.9697
ml_01,1507531631.431277,1507531960.0393298,369.622281074524,0.9712
ml_02,1507531624.6440012,1507531958.561833,362.470877647400,0.96997
****
ml_03,1507533332.711419,1507533684.74271,352.0312910079956,0.9697
ml_04,1507533332.7599304,1507533688.4919431,355.73201274871826,0.9699
ml_01,1507533339.7180843,1507533695.3240492,355.6059648990631,0.97015
ml_02,1507533332.8868783,1507533695.933001,363.04612278938293,0.97015
****
ml_04,1507533848.503894,1507534182.4401479,333.93625378608704,0.9697
ml_03,1507533848.1500695,1507534188.6009061,340.4508366584778,0.97005
ml_02,1507533847.1706464,1507534190.595396,343.4247496128082,0.97015
ml_01,1507533853.891276,1507534195.4957032,341.6044273376465,0.97015
****
ml_03,1507534443.7495985,1507534775.2520456,331.5024471282959,0.9701
ml_04,1507534443.8962262,1507534780.5920167,336.6957905292511,0.9702
ml_02,1507534442.5658429,1507534772.8499477,330.28410482406616,0.97005
ml_01,1507534448.963414,1507534778.3933332,329.4299192428589,0.9702
****
ml_03,1507535395.1539366,1507535719.4049191,324.2509825229645,0.96985
ml_04,1507535393.5876782,1507535719.3697555,325.7820773124695,0.97005
ml_02,1507535394.474291,1507535725.6834178,331.2091267108917,0.9702
ml_01,1507535400.3283167,1507535732.048469,331.7201523780823,0.9702
****
ml_03,1507536078.8522208,1507536406.050972,327.1987512111664,0.9702
ml_02,1507536079.7944562,1507536406.1975667,326.4031105041504,0.9702
ml_04,1507536078.8854744,1507536408.2166247,329.3311502933502,0.9702
ml_01,1507536084.4410512,1507536408.1836658,323.74261450767517,0.9702
****
ml_03,1507573100.6909986,1507573328.312738,227.6217393875122,0.96945
ml_01,1507573108.0298738,1507573324.7359002,216.7060263156891,0.9694
ml_02,1507573100.7176528,1507573330.5970461,229.8793933391571,0.96945
****
ml_03,1507574108.7759047,1507574322.5388567,213.7629520893097,0.96955
ml_02,1507574110.7568793,1507574321.7758803,211.01900100708008,0.96955
ml_01,1507574116.0092566,1507574330.8440528,214.83479619026184,0.96975
****
ml_03,1507574825.313527,1507575029.378035,204.0645079612732,0.9693
ml_02,1507574824.8576896,1507575032.678288,207.82059836387634,0.9696
ml_01,1507574830.7263596,1507575027.6300285,196.90366888046265,0.9693
****
ml_03,1507575356.4923644,1507575562.983923,206.49155855178833,0.9688
ml_01,1507575363.6486576,1507575570.2689323,206.6202747821808,0.9696
ml_02,1507575357.438759,1507575571.6678455,214.22908639907837,0.9696
****
ml_02,1507575857.4353046,1507576059.1071477,201.6718430519104,0.969
ml_03,1507575855.7150984,1507576065.0935187,209.3784203529358,0.9696
ml_01,1507575862.306971,1507576066.9381988,204.6312277317047,0.9696
****
ml_01,1507579035.4414036,1507579374.929172,339.48776841163635,0.96885
ml_02,1507579028.4034417,1507579386.858363,358.45492124557495,0.9692
****
ml_02,1507581233.990369,1507581574.0812347,340.09086561203003,0.96895
ml_01,1507581241.10963,1507581580.6240985,339.5144684314728,0.9691
****
ml_02,1507582318.2180564,1507582658.5120673,340.29401087760925,0.9692
ml_01,1507582323.7807229,1507582663.369411,339.5886881351471,0.9692
****
ml_01,1507583002.2111204,1507583327.7991016,325.58798122406006,0.9688
ml_02,1507582995.3815248,1507583341.5892384,346.2077136039734,0.9692
****
ml_01,1507583838.2719514,1507584131.4086976,293.1367461681366,0.9691
ml_02,1507583830.7649114,1507584134.04169,303.27677869796753,0.9691
****
ml_01,1507754504.4358401,1507755024.899464,520.4636237621307,0.96825
****
ml_01,1507755278.2565904,1507755792.8688612,514.6122708320618,0.96825
****
ml_01,1507756143.53446,1507756663.9944088,520.4599487781525,0.96825
****
ml_01,1507758035.7978125,1507758543.3172073,507.51939487457275,0.96825
****
ml_01,1507758933.0520513,1507759434.8363023,501.78425097465515,0.96825
****
