07,2,2,10,212.0135142803192
13,2,2,10,228.30473828315735
08,2,2,10,239.17396426200867
02,2,2,10,241.5284674167633
11,2,2,10,352.64426159858704
09,1,2,10,40.105456829071045
06,1,2,10,46.34169054031372
05,1,2,10,47.276092529296875
00,1,2,10,51.91967511177063
12,1,2,10,64.72458696365356
10,1,2,10,66.41374039649963
04,1,2,10,66.82072353363037
08,1,2,10,67.16993808746338
02,1,2,10,67.49152565002441
03,1,2,10,73.20897006988525
13,1,2,10,79.22075152397156
11,1,2,10,87.68151307106018
01,1,2,10,93.84825134277344
07,1,2,10,102.41811728477478
04,1,2,5,89.75080609321594
10,1,2,5,107.76893782615662
00,1,2,5,117.37175750732422
03,1,2,5,120.30541467666626
06,1,2,5,123.30802989006042
12,1,2,5,124.4037983417511
09,1,2,5,134.68287420272827
05,1,2,5,139.17533087730408
01,1,2,5,139.1514573097229
02,1,2,5,156.18417263031006
13,1,2,5,166.82551836967468
08,1,2,5,179.84362530708313
11,1,2,5,205.48885369300842
07,1,2,5,220.72151017189026
04,2,2,5,183.40820050239563
05,2,2,5,184.84231305122375
03,2,2,5,203.5881268978119
06,2,2,5,221.14542746543884
00,2,2,5,233.66845226287842
08,2,2,5,239.79889345169067
01,2,2,5,247.1275577545166
07,2,2,5,258.6849777698517
09,2,2,5,274.0139319896698
12,2,2,5,297.310111284256
10,2,2,5,317.23973393440247
11,2,2,5,335.60227513313293
13,2,2,5,348.11757373809814
02,2,2,5,361.87445092201233
